method;year;month;day;block;site;event;order;mass;family_count;family_list
malaise;2015;vii;06;3;B;2;Hymenoptera;0.9579;7;Braconidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;06;3;B;2;Lepidoptera;0.2471;5;Crambidae,Gelechiidae,Hesperiidae,Noctuidae,Pyralidae
malaise;2015;vii;06;3;B;2;Mantodea;0;0;NA
malaise;2015;vii;06;3;B;2;Neuroptera;0.0012000000000000001;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;06;3;B;2;Orthoptera;0.112;1;Tettigoniidae
malaise;2015;vii;06;3;B;2;Thysanoptera;0.0;0;NA
malaise;2015;vii;06;3;B;2;Trichoptera;0;0;NA
malaise;2015;vii;06;3;C;2;Coleoptera;0.0075;1;Coccinellidae
malaise;2015;vii;06;3;C;2;Collembola;0.0;0;NA
malaise;2015;vii;06;3;C;2;Diptera;0.746;19;Anthomyiidae,Bombyliidae,Calliphoridae,Chloropidae,Culicidae,Dolichopodidae,Ephydridae,Heleomyzidae,Lauxaniidae,Lonchaetidae,Milichiidae,Muscidae,Phoridae,Sarcophagidae,Syrphidae,Tachinidae,Tephritidae,Therevidae,Ulidiidae
malaise;2015;vii;06;3;C;2;Hemiptera;0.0066;2;Cicadellidae,Miridae
malaise;2015;vii;06;3;C;2;Hymenoptera;1.0006;8;Bethylidae,Braconidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;06;3;C;2;Lepidoptera;0.1229;3;Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;06;3;C;2;Mantodea;0;0;NA
malaise;2015;vii;06;3;C;2;Neuroptera;0.0;1;Hemerobiidae
malaise;2015;vii;06;3;C;2;Orthoptera;0.0;0;NA
malaise;2015;vii;06;3;C;2;Thysanoptera;0.0;0;NA
malaise;2015;vii;06;3;C;2;Trichoptera;0;0;NA
malaise;2015;vii;08;1;A;3;Coleoptera;0.0085;2;Cleridae,Coccinellidae
malaise;2015;vii;08;1;A;3;Collembola;0.0;0;NA
malaise;2015;vii;08;1;A;3;Diptera;1.1289;23;Anthomyiidae,Bombyliidae,Calliphoridae,Cecidomyiidae,Ceratopogonidae,Chironomidae,Chloropidae,Chyromyidae,Conopidae,Drosophilidae,Heleomyzidae,Lauxaniidae,Lonchaetidae,Milichiidae,Muscidae,Phoridae,Pipunculidae,Sarcophagidae,Sciaridae,Syrphidae,Tachinidae,Tephritidae,Ulidiidae
malaise;2015;vii;08;1;A;3;Hemiptera;0.0045;2;Cicadellidae,Miridae
malaise;2015;vii;08;1;A;3;Hymenoptera;0.7858;5;Halictidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;08;1;A;3;Lepidoptera;0.2504;3;Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;08;1;A;3;Mantodea;0;0;NA
malaise;2015;vii;08;1;A;3;Neuroptera;0.0006;1;Hemerobiidae
malaise;2015;vii;08;1;A;3;Orthoptera;0.0;0;NA
malaise;2015;vii;08;1;A;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;08;1;A;3;Trichoptera;0;0;NA
malaise;2015;vii;08;1;B;3;Coleoptera;0.0043;2;Anobiidae,Lycidae
malaise;2015;vii;08;1;B;3;Collembola;0.0;0;NA
malaise;2015;vii;08;1;B;3;Diptera;0.6168;15;Anthomyiidae,Asilidae,Ceratopogonidae,Chloropidae,Culicidae,Ephydridae,Heleomyzidae,Lauxaniidae,Muscidae,Phoridae,Sarcophagidae,Scatopsidae,Syrphidae,Tachinidae,Ulidiidae
malaise;2015;vii;08;1;B;3;Hemiptera;0.0116;3;Cicadellidae,Lygaeidae,Miridae
malaise;2015;vii;08;1;B;3;Hymenoptera;1.4382;7;Braconidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;08;1;B;3;Lepidoptera;0.0;3;Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;08;1;B;3;Mantodea;0;0;NA
malaise;2015;vii;08;1;B;3;Neuroptera;0.0;0;NA
malaise;2015;vii;08;1;B;3;Orthoptera;0.0;0;NA
malaise;2015;vii;08;1;B;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;08;1;B;3;Trichoptera;0;0;NA
malaise;2015;vii;08;1;C;3;Coleoptera;0.0183;2;Coccinellidae,Elateridae
malaise;2015;vii;08;1;C;3;Collembola;0.0;0;NA
malaise;2015;vii;08;1;C;3;Diptera;0.582;15;Anthomyiidae,Ceratopogonidae,Chloropidae,Culicidae,Dolichopodidae,Ephydridae,Heleomyzidae,Lauxaniidae,Muscidae,Phoridae,Sarcophagidae,Syrphidae,Tachinidae,Tephritidae,Tipulidae
malaise;2015;vii;08;1;C;3;Hemiptera;0.005;2;Cicadellidae,Miridae
malaise;2015;vii;08;1;C;3;Hymenoptera;1.1418;6;Braconidae,Formicidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae
malaise;2015;vii;08;1;C;3;Lepidoptera;0.1089;3;Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;08;1;C;3;Mantodea;0;0;NA
malaise;2015;vii;08;1;C;3;Neuroptera;0.0033;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;08;1;C;3;Orthoptera;0.0;0;NA
malaise;2015;vii;08;1;C;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;08;1;C;3;Trichoptera;0;0;NA
malaise;2015;vii;10;2;A;3;Coleoptera;0.029;4;Chrysomelidae,Cleridae,Coccinellidae,Melyridae
malaise;2015;vii;10;2;A;3;Collembola;0.0;0;NA
malaise;2015;vii;10;2;A;3;Diptera;1.3257;21;Agromyzidae,Anthomyiidae,Bombyliidae,Calliphoridae,Chironomidae,Chloropidae,Dolichopodidae,Drosophilidae,Heleomyzidae,Lauxaniidae,Muscidae,Phoridae,Pipunculidae,Psychodidae,Sarcophagidae,Scatopsidae,Sciaridae,Syrphidae,Tachinidae,Tephritidae,Ulidiidae
malaise;2015;vii;10;2;A;3;Hemiptera;0.0086;1;Cicadellidae
malaise;2015;vii;10;2;A;3;Hymenoptera;0.7861;7;Formicidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;10;2;A;3;Lepidoptera;0.2772;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;10;2;A;3;Mantodea;0;0;NA
malaise;2015;vii;10;2;A;3;Neuroptera;0.0108;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;10;2;A;3;Orthoptera;0.0784;2;Acrididae,Tettigoniidae
malaise;2015;vii;10;2;A;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;10;2;A;3;Trichoptera;0;0;NA
malaise;2015;vii;10;2;B;3;Coleoptera;0.029;2;Cerambycidae,Chrysomelidae
malaise;2015;vii;10;2;B;3;Collembola;0.0;0;NA
malaise;2015;vii;10;2;B;3;Diptera;0.7986;17;Acroceridae,Anthomyiidae,Calliphoridae,Ceratopogonidae,Chloropidae,Dolichopodidae,Heleomyzidae,Lauxaniidae,Muscidae,Phoridae,Pipunculidae,Sarcophagidae,Scatopsidae,Sciaridae,Syrphidae,Tachinidae,Tipulidae
malaise;2015;vii;10;2;B;3;Hemiptera;0.016;3;Cicadellidae,Coreidae,Miridae
malaise;2015;vii;10;2;B;3;Hymenoptera;0.5258;6;Braconidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae
malaise;2015;vii;10;2;B;3;Lepidoptera;0.1445;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;10;2;B;3;Mantodea;0;0;NA
malaise;2015;vii;10;2;B;3;Neuroptera;0.0037;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;10;2;B;3;Orthoptera;0.2739;2;Acrididae,Tettigoniidae
malaise;2015;vii;10;2;B;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;10;2;B;3;Trichoptera;0;0;NA
malaise;2015;vii;10;2;C;3;Coleoptera;0.0075;1;Cleridae
malaise;2015;vii;10;2;C;3;Collembola;0.0;0;NA
malaise;2015;vii;10;2;C;3;Diptera;0.8835;19;Anthomyiidae,Calliphoridae,Ceratopogonidae,Chloropidae,Culicidae,Dolichopodidae,Drosophilidae,Heleomyzidae,Milichiidae,Muscidae,Phoridae,Sarcophagidae,Scatopsidae,Sciaridae,Syrphidae,Tachinidae,Tephritidae,Tipulidae,Ulidiidae
malaise;2015;vii;10;2;C;3;Hemiptera;0.0;2;Cicadellidae,Pentatomidae
malaise;2015;vii;10;2;C;3;Hymenoptera;0.6092;9;Bethylidae,Braconidae,Formicidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;10;2;C;3;Lepidoptera;0.3602;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;10;2;C;3;Mantodea;0;0;NA
malaise;2015;vii;10;2;C;3;Neuroptera;0.0028;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;10;2;C;3;Orthoptera;0.1119;1;Acrididae
malaise;2015;vii;10;2;C;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;10;2;C;3;Trichoptera;0;0;NA
malaise;2015;vii;11;UTC;1;3;Coleoptera;0.0027;1;Lampyridae
malaise;2015;vii;11;UTC;1;3;Collembola;0.0;0;NA
malaise;2015;vii;11;UTC;1;3;Diptera;0.4841;8;Anthomyiidae,Chloropidae,Heleomyzidae,Muscidae,Phoridae,Sarcophagidae,Syrphidae,Tachinidae
malaise;2015;vii;11;UTC;1;3;Hemiptera;0.0024;2;Cicadellidae,Miridae
malaise;2015;vii;11;UTC;1;3;Hymenoptera;1.2465;6;Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;11;UTC;1;3;Lepidoptera;0.1046;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;11;UTC;1;3;Mantodea;0;0;NA
malaise;2015;vii;11;UTC;1;3;Neuroptera;0.0048;1;Chrysopidae
malaise;2015;vii;11;UTC;1;3;Orthoptera;0.0;0;NA
malaise;2015;vii;11;UTC;1;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;11;UTC;1;3;Trichoptera;0;0;NA
malaise;2015;vii;11;UTC;2;3;Coleoptera;0.0066;2;Bruchidae,Coccinellidae
malaise;2015;vii;11;UTC;2;3;Collembola;0.0;0;NA
malaise;2015;vii;11;UTC;2;3;Diptera;0.6861;12;Anthomyiidae,Asilidae,Calliphoridae,Ceratopogonidae,Chloropidae,Heleomyzidae,Muscidae,Phoridae,Sarcophagidae,Sciaridae,Syrphidae,Tachinidae
malaise;2015;vii;11;UTC;2;3;Hemiptera;0.0031;1;Cicadellidae
malaise;2015;vii;11;UTC;2;3;Hymenoptera;0.4022;6;Formicidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Tiphiidae
malaise;2015;vii;11;UTC;2;3;Lepidoptera;0.1203;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;11;UTC;2;3;Mantodea;0;0;NA
malaise;2015;vii;11;UTC;2;3;Neuroptera;0.0006;1;Chrysopidae
malaise;2015;vii;11;UTC;2;3;Orthoptera;0.0708;1;Acrididae
malaise;2015;vii;11;UTC;2;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;11;UTC;2;3;Trichoptera;0;0;NA
malaise;2015;vii;11;UTC;3;3;Coleoptera;0.0499;3;Bruchidae,Chrysomelidae,Cleridae
malaise;2015;vii;11;UTC;3;3;Collembola;0.0;0;NA
malaise;2015;vii;11;UTC;3;3;Diptera;0.54;13;Anthomyiidae,Ceratopogonidae,Chironomidae,Chloropidae,Lauxaniidae,Milichiidae,Muscidae,Phoridae,Sarcophagidae,Sepsidae,Syrphidae,Tachinidae,Tephritidae
malaise;2015;vii;11;UTC;3;3;Hemiptera;0.0042;1;Miridae
malaise;2015;vii;11;UTC;3;3;Hymenoptera;0.648;7;Formicidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;11;UTC;3;3;Lepidoptera;0.2413;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;11;UTC;3;3;Mantodea;0;0;NA
malaise;2015;vii;11;UTC;3;3;Neuroptera;0.0006;1;Chrysopidae
malaise;2015;vii;11;UTC;3;3;Orthoptera;0.0;0;NA
malaise;2015;vii;11;UTC;3;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;11;UTC;3;3;Trichoptera;0;0;NA
malaise;2015;vii;13;3;A;3;Coleoptera;0.066;3;Chrysomelidae,Coccinellidae,Melyridae
malaise;2015;vii;13;3;A;3;Collembola;0.0;0;NA
malaise;2015;vii;13;3;A;3;Diptera;1.9372;20;Anthomyiidae,Bombyliidae,Calliphoridae,Ceratopogonidae,Chironomidae,Chloropidae,Culicidae,Drosophilidae,Ephydridae,Heleomyzidae,Muscidae,Phoridae,Pipunculidae,Sarcophagidae,Sepsidae,Syrphidae,Tachinidae,Tephritidae,Tipulidae,Ulidiidae
malaise;2015;vii;13;3;A;3;Hemiptera;0.0251;3;Cicadellidae,Lygaeidae,Pentatomidae
malaise;2015;vii;13;3;A;3;Hymenoptera;0.9534;5;Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae
malaise;2015;vii;13;3;A;3;Lepidoptera;0.4483;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;13;3;A;3;Mantodea;0;0;NA
malaise;2015;vii;13;3;A;3;Neuroptera;0.008;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;13;3;A;3;Orthoptera;0.288;1;Tettigoniidae
malaise;2015;vii;13;3;A;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;13;3;A;3;Trichoptera;0;0;NA
malaise;2015;vii;13;3;B;3;Coleoptera;0.0147;4;Bruchidae,Chrysomelidae,Coccinellidae,Melyridae
malaise;2015;vii;13;3;B;3;Collembola;0.0;0;NA
malaise;2015;vii;13;3;B;3;Diptera;0.9111;16;Acroceridae,Anthomyiidae,Calliphoridae,Ceratopogonidae,Chironomidae,Chloropidae,Ephydridae,Heleomyzidae,Milichiidae,Muscidae,Phoridae,Sarcophagidae,Syrphidae,Tachinidae,Tephritidae,Ulidiidae
malaise;2015;vii;13;3;B;3;Hemiptera;0.0017;1;Cicadellidae
malaise;2015;vii;13;3;B;3;Hymenoptera;0.7955;9;Formicidae,Halictidae,Ichneumonidae,Megachilidae,Mutillidae,Formicidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;13;3;B;3;Lepidoptera;0.2532;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;13;3;B;3;Mantodea;0;0;NA
malaise;2015;vii;13;3;B;3;Neuroptera;0.0028;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;13;3;B;3;Orthoptera;0.2861;1;Tettigoniidae
malaise;2015;vii;13;3;B;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;13;3;B;3;Trichoptera;0;0;NA
malaise;2015;vii;13;3;C;3;Coleoptera;0.0038;1;Coccinellidae
malaise;2015;vii;13;3;C;3;Collembola;0.0;0;NA
malaise;2015;vii;13;3;C;3;Diptera;0.8273;10;Anthomyiidae,Bombyliidae,Muscidae,Psychodidae,Sarcophagidae,Scathophagidae,Syrphidae,Tachinidae,Tephritidae,Acalyptratae
malaise;2015;vii;13;3;C;3;Hemiptera;0.0096;2;Cicadellidae,Miridae
malaise;2015;vii;13;3;C;3;Hymenoptera;0.902;7;Braconidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;13;3;C;3;Lepidoptera;0.2257;4;Gelechiidae,Hesperiidae,Noctuidae,Pyralidae
malaise;2015;vii;13;3;C;3;Mantodea;0;0;NA
malaise;2015;vii;13;3;C;3;Neuroptera;0.0;0;NA
malaise;2015;vii;13;3;C;3;Orthoptera;0.0;0;NA
malaise;2015;vii;13;3;C;3;Thysanoptera;0.0;0;NA
malaise;2015;vii;13;3;C;3;Trichoptera;0;0;NA
malaise;2015;vii;15;1;A;4;Coleoptera;0.0145;2;Curculionidae,Melyridae
malaise;2015;vii;15;1;A;4;Collembola;0.0;0;NA
malaise;2015;vii;15;1;A;4;Diptera;0.6811;12;Anthomyiidae,Asilidae,Calliphoridae,Ceratopogonidae,Chamaemyiidae,Chironomidae,Muscidae,Phoridae,Sarcophagidae,Syrphidae,Tachinidae,Tephritidae
malaise;2015;vii;15;1;A;4;Hemiptera;0.003;2;Cicadellidae,Miridae
malaise;2015;vii;15;1;A;4;Hymenoptera;0.6117;5;Formicidae,Halictidae,Ichneumonidae,Mutillidae,Sphecidae
malaise;2015;vii;15;1;A;4;Lepidoptera;0.2736;4;Gelechiidae,Hesperiidae,Noctuidae,Pyralidae
malaise;2015;vii;15;1;A;4;Mantodea;0;0;NA
malaise;2015;vii;15;1;A;4;Neuroptera;0.0025;1;Chrysopidae
malaise;2015;vii;15;1;A;4;Orthoptera;0.0;0;NA
malaise;2015;vii;15;1;A;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;15;1;A;4;Trichoptera;0;0;NA
malaise;2015;vii;15;1;B;4;Coleoptera;0.0043;2;Chrysomelidae,Coccinellidae
malaise;2015;vii;15;1;B;4;Collembola;0.0;0;NA
malaise;2015;vii;15;1;B;4;Diptera;0.417;9;Anthomyiidae,Chloropidae,Conopidae,Heleomyzidae,Muscidae,Sarcophagidae,Syrphidae,Tachinidae,Tephritidae
malaise;2015;vii;15;1;B;4;Hemiptera;0.0051;2;Cicadellidae,Miridae
malaise;2015;vii;15;1;B;4;Hymenoptera;2.0802;8;Braconidae,Formicidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;15;1;B;4;Lepidoptera;0.2662;5;Crambidae,Gelechiidae,Geometridae,Pyralidae,Noctuidae
malaise;2015;vii;15;1;B;4;Mantodea;0;0;NA
malaise;2015;vii;15;1;B;4;Neuroptera;0.005;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;15;1;B;4;Orthoptera;0.1618;1;Tettigoniidae
malaise;2015;vii;15;1;B;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;15;1;B;4;Trichoptera;0;0;NA
malaise;2015;vii;15;1;C;4;Coleoptera;0.013;1;Chrysomelidae
malaise;2015;vii;15;1;C;4;Collembola;0.0;0;NA
malaise;2015;vii;15;1;C;4;Diptera;0.8107;15;Anthomyiidae,Asilidae,Calliphoridae,Chironomidae,Chloropidae,Culicidae,Heleomyzidae,Muscidae,Phoridae,Sarcophagidae,Sepsidae,Syrphidae,Tachinidae,Tephritidae,Tipulidae
malaise;2015;vii;15;1;C;4;Hemiptera;0.001;1;Cicadellidae
malaise;2015;vii;15;1;C;4;Hymenoptera;1.3629;3;Ichneumonidae,Mutillidae,Pompilidae
malaise;2015;vii;15;1;C;4;Lepidoptera;0.2198;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;15;1;C;4;Mantodea;0;0;NA
malaise;2015;vii;15;1;C;4;Neuroptera;0.0012;1;Hemerobiidae
malaise;2015;vii;15;1;C;4;Orthoptera;0.0514;1;Tettigoniidae
malaise;2015;vii;15;1;C;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;15;1;C;4;Trichoptera;0;0;NA
malaise;2015;vii;17;2;A;4;Coleoptera;0.0559;2;Coccinellidae,Scarabaeidae
malaise;2015;vii;17;2;A;4;Collembola;0.0;0;NA
malaise;2015;vii;17;2;A;4;Diptera;0.7792;19;Anthomyiidae,Calliphoridae,Cecidomyiidae,Ceratopogonidae,Chironomidae,Chloropidae,Culicidae,Dolichopodidae,Ephydridae,Heleomyzidae,Milichiidae,Muscidae,Phoridae,Pipunculidae,Sarcophagidae,Scatopsidae,Sepsidae,Syrphidae,Tachinidae
malaise;2015;vii;17;2;A;4;Hemiptera;0.0046;1;Cicadellidae
malaise;2015;vii;17;2;A;4;Hymenoptera;0.9071;6;Encyrtidae,Formicidae,Ichneumonidae,Mutillidae,Pompilidae,Tiphiidae
malaise;2015;vii;17;2;A;4;Lepidoptera;0.0986;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;17;2;A;4;Mantodea;0;0;NA
malaise;2015;vii;17;2;A;4;Neuroptera;0.0;0;NA
malaise;2015;vii;17;2;A;4;Orthoptera;0.242;1;Acrididae
malaise;2015;vii;17;2;A;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;17;2;A;4;Trichoptera;0;0;NA
malaise;2015;vii;17;2;B;4;Coleoptera;0.1148;1;Scarabaeidae
malaise;2015;vii;17;2;B;4;Collembola;0.0;0;NA
malaise;2015;vii;17;2;B;4;Diptera;0.5212;20;Acroceridae,Anthomyiidae,Bombyliidae,Calliphoridae,Ceratopogonidae,Chironomidae,Chloropidae,Lauxaniidae,Milichiidae,Muscidae,Mycetophilidae,Phoridae,Pipunculidae,Sarcophagidae,Sepsidae,Syrphidae,Tabanidae,Tachinidae,Tephritidae,Tipulidae
malaise;2015;vii;17;2;B;4;Hemiptera;0.001;2;Cicadellidae,Miridae
malaise;2015;vii;17;2;B;4;Hymenoptera;0.6813;5;Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Tiphiidae
malaise;2015;vii;17;2;B;4;Lepidoptera;0.05;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;17;2;B;4;Mantodea;0;0;NA
malaise;2015;vii;17;2;B;4;Neuroptera;0.0024000000000000002;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;17;2;B;4;Orthoptera;0.2048;2;Acrididae,Tettigoniidae
malaise;2015;vii;17;2;B;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;17;2;B;4;Trichoptera;0;0;NA
malaise;2015;vii;17;2;C;4;Coleoptera;0.0275;3;Chrysomelidae,Coccinellidae,Curculionidae
malaise;2015;vii;17;2;C;4;Collembola;0.0;0;NA
malaise;2015;vii;17;2;C;4;Diptera;1.0907;14;Anthomyiidae,Bombyliidae,Calliphoridae,Ceratopogonidae,Chironomidae,Dolichopodidae,Drosophilidae,Heleomyzidae,Milichiidae,Muscidae,Phoridae,Sarcophagidae,Syrphidae,Tachinidae
malaise;2015;vii;17;2;C;4;Hemiptera;0.0143;3;Cicadellidae,Lygaeidae,Miridae
malaise;2015;vii;17;2;C;4;Hymenoptera;1.0097;8;Bethylidae,Braconidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;17;2;C;4;Lepidoptera;0.4302;5;Crambidae,Gelechiidae,Hesperiidae,Noctuidae,Pyralidae
malaise;2015;vii;17;2;C;4;Mantodea;0;0;NA
malaise;2015;vii;17;2;C;4;Neuroptera;0.0048000000000000004;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;17;2;C;4;Orthoptera;0.281;1;Tettigoniidae
malaise;2015;vii;17;2;C;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;17;2;C;4;Trichoptera;0;0;NA
malaise;2015;vii;18;UTC;1;4;Coleoptera;0.0067;1;Lampyridae
malaise;2015;vii;18;UTC;1;4;Collembola;0.0;0;NA
malaise;2015;vii;18;UTC;1;4;Diptera;0.9355;8;Anthomyiidae,Chloropidae,Heleomyzidae,Muscidae,Phoridae,Sarcophagidae,Syrphidae,Tachinidae
malaise;2015;vii;18;UTC;1;4;Hemiptera;0.0;2;Cicadellidae,Miridae
malaise;2015;vii;18;UTC;1;4;Hymenoptera;3.0384;6;Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;18;UTC;1;4;Lepidoptera;0.1393;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;18;UTC;1;4;Mantodea;0;0;NA
malaise;2015;vii;18;UTC;1;4;Neuroptera;0.0019;1;Chrysopidae
malaise;2015;vii;18;UTC;1;4;Orthoptera;0.4568;0;NA
malaise;2015;vii;18;UTC;1;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;18;UTC;1;4;Trichoptera;0;0;NA
malaise;2015;vii;18;UTC;2;4;Coleoptera;0.0208;3;Chrysomelidae,Coccinellidae,Melyridae
malaise;2015;vii;18;UTC;2;4;Collembola;0.0;0;NA
malaise;2015;vii;18;UTC;2;4;Diptera;0.6444;17;Anthomyiidae,Asilidae,Camillidae,Cecidomyiidae,Ceratopogonidae,Chironomidae,Chloropidae,Heleomyzidae,Lonchaetidae,Muscidae,Phoridae,Sarcophagidae,Sciaridae,Sepsidae,Syrphidae,Tachinidae,Ulidiidae
malaise;2015;vii;18;UTC;2;4;Hemiptera;0.003;2;Cicadellidae,Miridae
malaise;2015;vii;18;UTC;2;4;Hymenoptera;1.0787;8;Formicidae,Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Pteromalidae,Sphecidae,Tiphiidae
malaise;2015;vii;18;UTC;2;4;Lepidoptera;0.1749;3;Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;18;UTC;2;4;Mantodea;0;0;NA
malaise;2015;vii;18;UTC;2;4;Neuroptera;0.0014;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;18;UTC;2;4;Orthoptera;0.1183;2;Acrididae,Tettigoniidae
malaise;2015;vii;18;UTC;2;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;18;UTC;2;4;Trichoptera;0;0;NA
malaise;2015;vii;18;UTC;3;4;Coleoptera;0.0277;2;Coccinellidae,Scarabaeidae
malaise;2015;vii;18;UTC;3;4;Collembola;0.0;0;NA
malaise;2015;vii;18;UTC;3;4;Diptera;0.3901;11;Anthomyiidae,Ceratopogonidae,Chloropidae,Culicidae,Heleomyzidae,Muscidae,Phoridae,Sarcophagidae,Sepsidae,Syrphidae,Tachinidae
malaise;2015;vii;18;UTC;3;4;Hemiptera;0.0;0;NA
malaise;2015;vii;18;UTC;3;4;Hymenoptera;1.7558;6;Halictidae,Ichneumonidae,Mutillidae,Pompilidae,Sphecidae,Tiphiidae
malaise;2015;vii;18;UTC;3;4;Lepidoptera;0.0829;2;Gelechiidae,Noctuidae
malaise;2015;vii;18;UTC;3;4;Mantodea;0;0;NA
malaise;2015;vii;18;UTC;3;4;Neuroptera;0.0;0;NA
malaise;2015;vii;18;UTC;3;4;Orthoptera;0.0539;1;Tettigoniidae
malaise;2015;vii;18;UTC;3;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;18;UTC;3;4;Trichoptera;0;0;NA
malaise;2015;vii;20;3;A;4;Coleoptera;0.0845;0;NA
malaise;2015;vii;20;3;A;4;Collembola;0.0;0;NA
malaise;2015;vii;20;3;A;4;Diptera;3.2036;16;Anthomyiidae,Bombyliidae,Calliphoridae,Ceratopogonidae,Chironomidae,Chloropidae,Culicidae,Muscidae,Mycetophilidae,Pipunculidae,Sarcophagidae,Sciaridae,Syrphidae,Tachinidae,Tephritidae,Tipulidae
malaise;2015;vii;20;3;A;4;Hemiptera;0.0131;3;Berytidae,Cicadellidae,Lygaeidae
malaise;2015;vii;20;3;A;4;Lepidoptera;0.7128;4;Crambidae,Gelechiidae,Noctuidae,Pyralidae
malaise;2015;vii;20;3;A;4;Mantodea;0;0;NA
malaise;2015;vii;20;3;A;4;Neuroptera;0.005;2;Chrysopidae,Hemerobiidae
malaise;2015;vii;20;3;A;4;Orthoptera;0.3922;1;Tettigoniidae
malaise;2015;vii;20;3;A;4;Thysanoptera;0.0;0;NA
malaise;2015;vii;20;3;A;4;Trichoptera;0;0;NA
